"sample","Date_num","lat","long","PA24d","POGly","POMet","PasHay24d","PasHayClo","PasHayFlu","PasHayGly","PasHayMcpa","PasHayMet","PO24d_l","POGly_l","POMet_l","PasHay24d_l","PasHayClo_l","PasHayFlu_l","PasHayGly_l","PasHayMcpa_l","PasHayMet_l","AvgT_R","AvgT_G","AvgT_B","SMaPercSat","SMaPercSatU","SMcVSM","SMcVSMU","SMpVSM","SMpVSMU","S1CRDH_VH","S1CRDH_VV","S1CRDM_HH","S1CRDM_HV","S2L2AB01","S3OLCI681","S3OLCI685","AI335","AI335P","AI340","AI340P","AI354","AI354P","AImH","AImHP","AImP","AImPP","CH4bcorrmr","CH4mr","CH4mrP","CLgCBH","CLgCBHP","CLgCBP","CLgCBPP","CLgCF","CLgCFP","CLgCOT","CLgCOTP","CLgCTH","CLgCTHP","CLgCTP","CLgCTPP","COtccorr","COtc","COtcP","HCOHgFVC","HCOHgFVCP","NO2gAMF","NO2gAMFtrop","NO2gAMFtc","NO2gAMFtcp","NO2gAMFtcpk","O3gOVC","O3gOVCP","SO2gVC","SO2gVCP","TotalPrecipitation","ERA5windU","ERA5windV","ERA5_2mdt","ERA5mslp","ERA5_2mt","ERA5sp","ERA5totp","ERA5strd","ERA5max2mt","ERA5min2mt","ERA5st1","ERA5st2","ERA5st3","ERA5st4","ERA5vswl1","ERA5vswl2","ERA5hvc","ERA5hLAI","ERA5lLAI","ERA5skint","mERA5windU","mERA5windV","mERA5_2mdt","mERA5mslp","mERA5_2mt","mERA5sp","mERA5totp","mERA5ssrd","mERA5strd","mERA5snow_rate","mERA5snow","mERA5stl1","mERA5stl2","mERA5stl3","mERA5stl4","mERA5vswl1","mERA5vswl2","mERA5hLAI","mERA5lLAI","mERA5lvc","mERA5skint","mERA5snowD","SMaDNF","SMaF","SMaSmode","SMaSens","SMatO","SMcDNF","SMcF","SMcFBI","SMcSmode","SMcSens","SMctO","SMpDNF","SMpF","SMpfID","SMpSmode","SMptO","NO2gTLI","ERA5prect","ERA5stype","ERA5lvg","mERA5stype","mERA5hvc","Bio_1","Bio_2","Bio_3","Bio_4","Bio_5","Bio_6","Bio_7","Bio_8","Bio_9","Bio_10","Bio_11","Bio_12","Bio_13","Bio_14","Bio_15","Bio_16","Bio_17","Bio_18","Bio_19"
"DE_Bad_Bro_1_2015-10-25",16733,48.218,7.82,0.3847652,1.267783,1.021748e-08,0.05118088,0.0007199392,0.0008309619,0.04780437,0.001902654,0.0006822376,0.3603583,1.15203,1.021748e-08,0.03525491,0.0004878645,0.0005977807,0.03066121,0.001558207,0.0004750847,240,102,0,37.91526,5.279799,0.2757584,0.01067226,0.449999981736641,0.0845160386039753,94.0000236724785,105.000142203993,600.42802922168,252.85691443807,4691.06964342569,1758,12695,-0.6796097,0.04200593,-1.647157,2.800893,-1.081895,2.746137,456.628175469353,2.14203696711535,96783.800262914,24.2614995514427,1870.61800397586,1844.29000985972,2.79097490505907,1684.772,607.8094,83707.72,12.67494,0.3118294,6.613299e-07,16.69728,1.010573,2684.772,607.8094,73397.26,20.19818,0.0247794,0.0332122,0.0008627849,2.182153e-06,1.516006e-05,1.865036,1.102561,2.989459e-05,1.806933e-05,1.705148e-05,0.1457748,0.0007952373,0.003488923,0.000791853,4.67535730280209e-05,-0.102359414,2.1044493,280.42383,102092.75,283.635,98059.375,0,1177773,284.41113,284.25342,282.7832,284.08838,284.32397,288.73438,0.374821,0.36367697,0.3507161,2.0288172,2.4633865,281.89917,-0.3068275,-0.13328046,280.1416,101822,283.0271,97742.5,0.0015347735,7618650,27245848,9.553043e-10,9.170918e-08,283.4541,284.09497,285.9939,289.41772,0.37526536,0.36106002,2.1174622,2.5224314,0.6492839,282.81738,0,3,0,3,768,16733.09375,3,0,18,3,800,16733.0691664284,0,0,16,1,-3440586.5,15,0,4,0.6492839,4,0.3507161,10.4093332290649,8.2993335723877,32.9286346435547,649.354553222656,24.4360008239746,-0.76800000667572,25.2040004730225,16.9033336639404,3.76999998092651,18.513334274292,2.54933333396912,976,104,66,16.3308563232422,301,198,278,217
"DE_Bad_Bro_1_2016-07-24",17006,48.218024,7.819513,0.3847652,1.267783,1.021748e-08,0.05118088,0.0007199392,0.0008309619,0.04780437,0.001902654,0.0006822376,0.3603583,1.15203,1.021748e-08,0.03525491,0.0004878645,0.0005977807,0.03066121,0.001558207,0.0004750847,240,102,0,54.66247,5.279799,0.2846791,0.01067226,0.449999991778105,0.0845160503652716,94.0000138926783,105.000083464137,600.42802922168,252.85691443807,4691.06964339167,1758,12695,-0.6796097,0.04200593,-1.647157,2.800893,-1.081895,2.746137,456.628185598415,2.14203698069142,96783.8001543533,24.2614997366367,1870.61800233401,1844.29000578807,2.7909749442668,1684.772,607.8094,83707.72,12.67494,0.3118294,6.613299e-07,16.69728,1.010573,2684.772,607.8094,73397.26,20.19818,0.0247794,0.0332122,0.0008627849,2.182153e-06,1.516006e-05,1.865036,1.102561,2.989459e-05,1.806933e-05,1.705148e-05,0.1457748,0.0007952373,0.003488923,0.000791853,4.67535730280209e-05,-0.025247127,0.8129812,290.64795,101934.375,293.11304,97944.94,1.2085293e-06,1365229,292.99365,292.58862,293.98975,294.61304,291.5769,286.69678,0.33524656,0.3033874,0.3507161,2.862299,3.1560984,290.23315,0.3423236,-0.15150386,287.55566,101837.06,293.41846,97855.19,0.0021361767,21772382,30688380,0,0,293.4348,292.58203,290.4358,286.05225,0.33406532,0.32832032,2.871622,3.1601315,0.6492839,293.43506,0,3,0,3,768,17006.09375,3,0,18,3,800,17006.0843198658,0,0,16,1,-3440586.5,15,1,4,0.6492839,4,0.3507161,10.4093332290649,8.2993335723877,32.9286346435547,649.354553222656,24.4360008239746,-0.76800000667572,25.2040004730225,16.9033336639404,3.76999998092651,18.513334274292,2.54933333396912,976,104,66,16.3308563232422,301,198,278,217
"DE_Bad_Bro_1_2016-10-23",17097,48.218024,7.819513,0.3847652,1.267783,1.021748e-08,0.05118088,0.0007199392,0.0008309619,0.04780437,0.001902654,0.0006822376,0.3603583,1.15203,1.021748e-08,0.03525491,0.0004878645,0.0005977807,0.03066121,0.001558207,0.0004750847,240,102,0,31.71973,5.279799,0.2683863,0.01067226,0.449999991778105,0.0845160503652716,94.0000138926783,105.000083464137,600.42802922168,252.85691443807,4691.06964339167,1758,12695,-0.6796097,0.04200593,-1.647157,2.800893,-1.081895,2.746137,456.628185598415,2.14203698069142,96783.8001543532,24.2614997366367,1870.61800233401,1844.29000578807,2.7909749442668,1684.772,607.8094,83707.72,12.67494,0.3118294,6.613299e-07,16.69728,1.010573,2684.772,607.8094,73397.26,20.19818,0.0247794,0.0332122,0.0008627849,2.182153e-06,1.516006e-05,1.865036,1.102561,2.989459e-05,1.806933e-05,1.705148e-05,0.1457748,0.0007952373,0.003488923,0.000791853,4.67535730280209e-05,-0.6813378,0.7313793,275.6765,101420.125,277.04956,97327.31,0,910138.75,277.59912,277.50977,277.3589,281.75488,285.3252,289.23267,0.3712098,0.34000534,0.3507161,2.0417452,2.4701948,274.86572,-0.33968562,0.046317354,279.76123,102116.81,282.76025,98028.19,0.0016069643,8154980,26595264,0,0,283.4082,284.31104,286.56616,289.71265,0.3390621,0.31408018,2.117114,2.5214033,0.6492839,282.78613,0,3,0,3,768,17097.142361111,3,0,18,3,800,17097.101685802,0,0,16,1,-3440586.5,15,0,4,0.6492839,4,0.3507161,10.4093332290649,8.2993335723877,32.9286346435547,649.354553222656,24.4360008239746,-0.76800000667572,25.2040004730225,16.9033336639404,3.76999998092651,18.513334274292,2.54933333396912,976,104,66,16.3308563232422,301,198,278,217
"DE_Bad_Bro_1_2017-06-27",17344,48.217898,7.819194,0.3847652,1.267783,1.021748e-08,0.05118088,0.0007199392,0.0008309619,0.04780437,0.001902654,0.0006822376,0.3603583,1.15203,1.021748e-08,0.03525491,0.0004878645,0.0005977807,0.03066121,0.001558207,0.0004750847,240,102,0,55.81025,5.279799,0.2840321,0.01067226,0.45,0.08451606,94,105,600.42802922168,252.85691443807,4691.0696433812,1758,12695,-0.6796097,0.04200593,-1.647157,2.800893,-1.081895,2.746137,456.6282,2.142037,96783.8,24.2615,1870.618,1844.29,2.790975,1684.772,607.8094,83707.72,12.67494,0.3118294,6.613299e-07,16.69728,1.010573,2684.772,607.8094,73397.26,20.19818,0.0247794,0.0332122,0.0008627849,2.182153e-06,1.516006e-05,1.865036,1.102561,2.989459e-05,1.806933e-05,1.705148e-05,0.1457748,0.0007952373,0.003488923,0.000791853,4.67535730280209e-05,-0.7761294,1.038701,289.3777,101115.44,293.3098,97167.31,0.00018626238,1387711,294.85376,294.23584,295.44092,297.53516,292.9463,285.60132,0.19656748,0.20942181,0.3507161,2.8522434,3.121313,292.72925,0.65286,0.53249216,285.20044,101533.94,293.87036,97566.56,0.002188272,23365632,30267636,0,0,294.48535,293.53735,290.43823,284.17603,0.27252126,0.2639355,2.8134718,3.073842,0.6492839,294.66553,0,2,0,1,768,17343.84375,2,0,18,3,800,17343.9535889267,0,0,16,1,-3440586.5,15,1,4,0.6492839,4,0.3507161,10.4093332290649,8.2993335723877,32.9286346435547,649.354553222656,24.4360008239746,-0.76800000667572,25.2040004730225,16.9033336639404,3.76999998092651,18.513334274292,2.54933333396912,976,104,66,16.3308563232422,301,198,278,217
"DE_Bad_Bro_1_2018-06-26",17708,48.217898,7.819194,0.230124,1.037884,8.405403e-09,0.03431975,0.0002726211,0.0007047121,0.03757171,0.000962709,0.0003897875,0.2155265,0.9431217,8.405403e-09,0.02364046,0.0001847408,0.0005069586,0.02409809,0.0007884247,0.0002714334,240,102,0,40.76321,5.279799,0.2618942,0.01067226,0.45,0.08451606,94,105,600.42802922168,252.85691443807,4691.0696433812,1758,12695,-0.6796097,0.04200593,-1.647157,2.800893,-1.081895,2.746137,456.6282,2.142037,96783.8,24.2615,1870.618,1844.29,2.790975,1684.772,607.8094,83707.72,12.67494,0.3118294,6.613299e-07,16.69728,1.010573,2684.772,607.8094,73397.26,20.19818,0.0247794,0.0332122,0.0008627849,2.182153e-06,1.516006e-05,1.865036,1.102561,2.989459e-05,1.806933e-05,1.705148e-05,0.1457748,0.0007952373,0.003488923,0.000791853,4.67535730280209e-05,-1.2180223,-1.3867292,281.60107,102334.69,286.00854,98313.375,0,1104707,287.3015,286.70874,288.08716,291.34058,290.25195,286.1682,0.247015,0.26031524,0.3507161,2.8496923,3.117527,286.26074,-0.3169483,-1.1691685,285.8435,101683.25,292.70825,97700.94,0.0018689726,21460764,30439612,0,0,293.44067,292.6687,290.40015,285.07837,0.31159812,0.29286993,2.8134718,3.073842,0.6492839,293.42065,0,1,0,2,256,17708.409722222,3,0,18,2,288,17708.2470490616,0,0,16,1,-3440586.5,15,0,4,0.6492839,4,0.3507161,10.4093332290649,8.2993335723877,32.9286346435547,649.354553222656,24.4360008239746,-0.76800000667572,25.2040004730225,16.9033336639404,3.76999998092651,18.513334274292,2.54933333396912,976,104,66,16.3308563232422,301,198,278,217
"DE_Bad_Bro_1_2021-07-21",18829,48.217898,7.819194,0.230124,1.037884,8.405403e-09,0.03431975,0.0002726211,0.0007047121,0.03757171,0.000962709,0.0003897875,0.2155265,0.9431217,8.405403e-09,0.02364046,0.0001847408,0.0005069586,0.02409809,0.0007884247,0.0002714334,240,102,0,94.65996,5.279799,0.3089722,0.01067226,0.45,0.08451606,94,105,600.42802922168,252.85691443807,4691.0696433812,2276,27856,-0.6796097,0.04200593,1.099827,2.412719,0.8529329,2.577833,456.6282,2.142037,96783.8,24.2615,1870.618,1844.29,2.790975,309.2347,560.7932,97636.97,2.146487,0.2484603,8.067244e-09,4.432908,1.00156,309.2347,560.7932,97636.97,2.146487,0.03679367,0.03667206,0.00112768,7.127612e-05,3.756188e-05,2.588427,1.396073,2.553845e-05,1.064745e-05,9.34236e-06,0.1410722,0.0006011145,9.49099e-05,0.0002764982,4.67535730280209e-05,-0.9415735,-0.9733082,285.00195,102037.75,287.7539,98041.25,0,1141445,288.0066,287.5642,289.67065,292.14795,289.87085,286.39868,0.3695959,0.38641775,0.3507161,2.8738298,3.166874,286.6814,0.38068235,0.34466016,287.5188,101572.5,291.83936,97592.25,0.005371075,19052204,30431816,0,0,292.0205,291.4148,289.94214,286.0713,0.39081937,0.38453507,2.8711853,3.1599274,0.6492839,291.73926,0,2,0,1,768,18261.107638889,2,0,18,1,800,18261.0935867038,2,0,16,1,18261.0793568646,16,0,4,0.6492839,4,0.3507161,10.4093332290649,8.2993335723877,32.9286346435547,649.354553222656,24.4360008239746,-0.76800000667572,25.2040004730225,16.9033336639404,3.76999998092651,18.513334274292,2.54933333396912,976,104,66,16.3308563232422,301,198,278,217
"DE_Bad_Bro_1_2021-10-20",18920,48.217898,7.819194,0.230124,1.037884,8.405403e-09,0.03431975,0.0002726211,0.0007047121,0.03757171,0.000962709,0.0003897875,0.2155265,0.9431217,8.405403e-09,0.02364046,0.0001847408,0.0005069586,0.02409809,0.0007884247,0.0002714334,240,102,0,94.65996,5.279799,0.3089722,0.01067226,0.45,0.08451606,94,105,600.42802922168,252.85691443807,4691.0696433812,1930.66666666667,17748.6666666667,-0.6796097,0.04200593,0.7121216,2.32171,0.6718464,2.351674,456.6282,2.142037,96783.8,24.2615,1870.618,1844.29,2.790975,2765.052,149.748,72931.2,6.978621,0.5685934,1.161727e-08,1.605947,1.000432,3765.052,149.748,64768.18,6.978621,0.02939406,0.0250628,0.001075254,-3.976678e-05,7.305523e-05,2.610732,0.8703435,4.929419e-05,2.256587e-05,2.029832e-05,0.1140677,0.0005728305,0.001610378,0.0009767557,4.67535730280209e-05,-0.32937837,3.6444168,278.0608,102049.94,284.1316,98021.19,0,1115993,285.49097,285.4048,282.33838,284.0869,284.84302,288.51733,0.37137645,0.37822187,0.3507161,2.0613365,2.4814043,282.3589,0.06709695,1.0521231,279.91382,102040.25,283.31592,97973.31,0.0021023513,8646945,26532084,0,0,283.27832,284.1421,286.06934,288.69507,0.38267225,0.36880922,2.1169186,2.5207815,0.6492839,283.17065,0,2,0,1,768,18261.107638889,2,0,18,1,800,18261.0935867038,2,0,16,1,18261.0793568646,16,0,4,0.6492839,4,0.3507161,10.4093332290649,8.2993335723877,32.9286346435547,649.354553222656,24.4360008239746,-0.76800000667572,25.2040004730225,16.9033336639404,3.76999998092651,18.513334274292,2.54933333396912,976,104,66,16.3308563232422,301,198,278,217
"DE_Bay_Mun_1_2014-09-03",16316,48.18,11.61,0.3817616,1.244027,1.021748e-08,0.05562774,0.0009593468,0.0009076061,0.05079656,0.001897424,0.0008247774,0.3573547,1.13848,1.021748e-08,0.03970176,0.000727272,0.0006744251,0.03365339,0.001552976,0.0005806835,217,0,28,56.3953,7.189396,0.3250418,0.007445633,0.311666666666667,0.05962417,229,538,600.428026426909,252.856913260698,1936,3681.66666666667,22989.3333333333,-0.6097522,0.04123845,-1.59669,2.188313,-1.157655,2.110836,517.001802307251,2.52798372945134,96105.2937286707,28.0636627072402,1887.828,1880.646,1.869029,2223.279,34.04528,77475.23,0.9368891,0.745381,4.301185e-09,4.749618,1.000089,3223.279,34.04528,67728.06,1.358289,0.03452862,0.02949332,0.000654282,-1.823854e-07,1.046087e-05,1.946897,1.103056,4.399288e-05,2.013315e-05,1.81088e-05,0.1531544,0.000652514,-0.002522809,0.0007878485,0.000515243457859794,0.5022148,0.2217902,285.2173,102014.06,285.7754,95848.69,0.00038603554,1296629,285.76172,285.61743,286.94214,287.93018,288.47217,288.62183,0.39772886,0.37228018,0.71972656,2.2614412,2.5884562,285.2688,0.64687383,-0.16436344,284.938,101773,287.8452,95640.44,0.0030194963,12096256,29330032,0,0,288.21753,288.23584,288.53784,288.65845,0.37172818,0.36337996,2.1523628,2.5704975,0.24729061,288.01978,0,1,0,2,256,16316.4166666665,3,0,18,2,288,16316.3569698534,0,0,16,1,-3440586.5,14,1,2,0.24729061,2,0.71972656,9.12633323669434,8.66199970245361,32.1959533691406,695.21240234375,23.6480007171631,-3.25600004196167,26.9040012359619,17.7193336486816,1.93466663360596,17.7193336486816,0.681999981403351,923,122,47,33.4964485168457,344,151,344,153
"DE_Bay_Mun_1_2015-06-01",16587,48.18,11.61,0.3817616,1.244027,1.021748e-08,0.05562774,0.0009593468,0.0009076061,0.05079656,0.001897424,0.0008247774,0.3573547,1.13848,1.021748e-08,0.03970176,0.000727272,0.0006744251,0.03365339,0.001552976,0.0005806835,233,28,0,33.20283,7.189396,0.3025872,0.007445633,0.311666666666667,0.05962417,229,538,600.428026426909,252.856913260698,1936,3681.66666666667,22989.3333333333,-0.6097522,0.04123845,-1.59669,2.188313,-1.157655,2.110836,517.001802307251,2.52798372945134,96105.2937286707,28.0636627072402,1887.828,1880.646,1.869029,2223.279,34.04528,77475.23,0.9368891,0.745381,4.301185e-09,4.749618,1.000089,3223.279,34.04528,67728.06,1.358289,0.03452862,0.02949332,0.000654282,-1.823854e-07,1.046087e-05,1.946897,1.103056,4.399288e-05,2.013315e-05,1.81088e-05,0.1531544,0.000652514,-0.002522809,0.0007878485,0.000515243457859794,1.8268347,1.628828,284.32812,101567.19,286.67358,95482.25,0,1227610,286.45605,286.22485,286.59985,287.47192,284.52197,281.30933,0.35322398,0.35921985,0.71972656,2.731925,2.697116,285.90552,0.7671514,-0.45560092,285.50098,101850.06,290.5664,95739.5,0.0034142733,19079230,29833244,0,0,290.19165,289.18066,287.10083,282.9519,0.3528943,0.34869903,2.82094,2.711485,0.24729061,290.33032,0,1,0,2,256,16587.409722222,3,0,34,2,288,16587.3458527057,0,0,16,1,-3440586.5,14,0,2,0.24729061,2,0.71972656,9.12633323669434,8.66199970245361,32.1959533691406,695.21240234375,23.6480007171631,-3.25600004196167,26.9040012359619,17.7193336486816,1.93466663360596,17.7193336486816,0.681999981403351,923,122,47,33.4964485168457,344,151,344,153
"DE_Bay_Mun_1_2015-09-01",16679,48.18,11.61,0.3817616,1.244027,1.021748e-08,0.05562774,0.0009593468,0.0009076061,0.05079656,0.001897424,0.0008247774,0.3573547,1.13848,1.021748e-08,0.03970176,0.000727272,0.0006744251,0.03365339,0.001552976,0.0005806835,238,76,0,55.60396,7.189396,0.3153681,0.007445633,0.311666666666667,0.05962417,229,538,600.428026426909,252.856913260698,1936,3681.66666666667,22989.3333333333,-0.6097522,0.04123845,-1.59669,2.188313,-1.157655,2.110836,517.001802307251,2.52798372945134,96105.2937286707,28.0636627072402,1887.828,1880.646,1.869029,2223.279,34.04528,77475.23,0.9368891,0.745381,4.301185e-09,4.749618,1.000089,3223.279,34.04528,67728.06,1.358289,0.03452862,0.02949332,0.000654282,-1.823854e-07,1.046087e-05,1.946897,1.103056,4.399288e-05,2.013315e-05,1.81088e-05,0.1531544,0.000652514,-0.002522809,0.0007878485,0.000515243457859794,1.9357443,1.9360437,284.8584,101161.56,292.615,95176.31,0,1213865,294.11768,293.51,293.83545,297.21118,293.08618,290.25366,0.18296987,0.17619681,0.71972656,2.2704916,2.5900965,292.94165,-0.12861127,0.0673576,281.44824,101809.44,286.53003,95652.5,0.0024218806,11484380,28103240,0,0,287.19287,287.9607,289.5171,290.26514,0.29449457,0.2531786,2.1523628,2.5704975,0.24729061,286.9619,0,3,0,3,768,16679.1041666665,3,0,34,3,800,16679.0981831313,0,0,16,1,-3440586.5,14,0,2,0.24729061,2,0.71972656,9.12633323669434,8.66199970245361,32.1959533691406,695.21240234375,23.6480007171631,-3.25600004196167,26.9040012359619,17.7193336486816,1.93466663360596,17.7193336486816,0.681999981403351,923,122,47,33.4964485168457,344,151,344,153
"DE_Bay_Mun_1_2016-06-25",16977,48.18,11.61,0.3817616,1.244027,1.021748e-08,0.05562774,0.0009593468,0.0009076061,0.05079656,0.001897424,0.0008247774,0.3573547,1.13848,1.021748e-08,0.03970176,0.000727272,0.0006744251,0.03365339,0.001552976,0.0005806835,238,76,0,41.11917,7.189396,0.3128437,0.008219048,0.311666666666667,0.05962417,229,538,600.428026426909,252.856913260698,1936,3681.66666666667,22989.3333333333,-0.6097522,0.04123845,-1.59669,2.188313,-1.157655,2.110836,517.001802307251,2.52798372945134,96105.2937286707,28.0636627072402,1887.828,1880.646,1.869029,2223.279,34.04528,77475.23,0.9368891,0.745381,4.301185e-09,4.749618,1.000089,3223.279,34.04528,67728.06,1.358289,0.03452862,0.02949332,0.000654282,-1.823854e-07,1.046087e-05,1.946897,1.103056,4.399288e-05,2.013315e-05,1.81088e-05,0.1531544,0.000652514,-0.002522809,0.0007878485,0.000515243457859794,3.0498629,-0.3286414,290.13672,101447,294.57886,95407.81,0,1251533,294.9021,294.1411,292.57104,293.78687,288.20874,283.62817,0.33779466,0.3584947,0.71972656,2.8112879,2.7061777,291.438,1.1115732,-0.09198266,285.96973,101460.75,290.1626,95370.19,0.0045677014,18884156,29792768,0,0,290.06787,289.0432,286.95776,282.8081,0.39196944,0.3967582,2.82094,2.711485,0.24729061,289.89673,0,3,0,3,768,16977.128472222,3,0,2,3,768,16977.128472222,0,0,16,1,-3440586.5,14,0,2,0.24729061,2,0.71972656,9.12633323669434,8.66199970245361,32.1959533691406,695.21240234375,23.6480007171631,-3.25600004196167,26.9040012359619,17.7193336486816,1.93466663360596,17.7193336486816,0.681999981403351,923,122,47,33.4964485168457,344,151,344,153
"DE_Bay_Mun_1_2016-09-01",17045,48.18,11.61,0.3817616,1.244027,1.021748e-08,0.05562774,0.0009593468,0.0009076061,0.05079656,0.001897424,0.0008247774,0.3573547,1.13848,1.021748e-08,0.03970176,0.000727272,0.0006744251,0.03365339,0.001552976,0.0005806835,238,76,0,59.23596,7.189396,0.3193562,0.007445633,0.311666666666667,0.05962417,229,538,600.428026426909,252.856913260698,1936,3681.66666666667,22989.3333333333,-0.6097522,0.04123845,-1.59669,2.188313,-1.157655,2.110836,517.001802307251,2.52798372945134,96105.2937286707,28.0636627072402,1887.828,1880.646,1.869029,2223.279,34.04528,77475.23,0.9368891,0.745381,4.301185e-09,4.749618,1.000089,3223.279,34.04528,67728.06,1.358289,0.03452862,0.02949332,0.000654282,-1.823854e-07,1.046087e-05,1.946897,1.103056,4.399288e-05,2.013315e-05,1.81088e-05,0.1531544,0.000652514,-0.002522809,0.0007878485,0.000515243457859794,-0.9138973,0.88042617,288.54175,102092,289.63428,96006.06,1.8442573e-05,1249261,289.979,289.63623,289.88013,292.26416,291.3413,288.86304,0.3197537,0.3285349,0.71972656,2.2704916,2.5900965,288.91675,0.5754456,0.11788756,285.3589,101895.81,289.4402,95786.31,0.0027132723,13890745,29112700,0,0,289.34448,289.7251,290.08545,289.3833,0.33976537,0.3420059,2.1523628,2.5704975,0.24729061,289.73975,0,2,0,1,768,17044.833333333,2,0,34,3,800,17044.8772683926,0,0,16,1,-3440586.5,14,1,2,0.24729061,2,0.71972656,9.12633323669434,8.66199970245361,32.1959533691406,695.21240234375,23.6480007171631,-3.25600004196167,26.9040012359619,17.7193336486816,1.93466663360596,17.7193336486816,0.681999981403351,923,122,47,33.4964485168457,344,151,344,153
"DE_Bay_Mun_1_2017-06-20",17337,48.18,11.61,0.3817616,1.244027,1.021748e-08,0.05562774,0.0009593468,0.0009076061,0.05079656,0.001897424,0.0008247774,0.3573547,1.13848,1.021748e-08,0.03970176,0.000727272,0.0006744251,0.03365339,0.001552976,0.0005806835,238,76,0,52.61597,7.189396,0.3147674,0.007445633,0.311666666666667,0.05962417,229,538,600.428026426909,252.856913260698,1936,3681.66666666667,22989.3333333333,-0.6097522,0.04123845,-1.59669,2.188313,-1.157655,2.110836,517.001802307251,2.52798372945134,96105.2937286707,28.0636627072402,1887.828,1880.646,1.869029,2223.279,34.04528,77475.23,0.9368891,0.745381,4.301185e-09,4.749618,1.000089,3223.279,34.04528,67728.06,1.358289,0.03452862,0.02949332,0.000654282,-1.823854e-07,1.046087e-05,1.946897,1.103056,4.399288e-05,2.013315e-05,1.81088e-05,0.1531544,0.000652514,-0.002522809,0.0007878485,0.000515243457859794,1.0036297,1.5086117,286.7693,101773.75,289.9485,95744.125,0,1200889,289.88916,289.55347,290.65186,292.29175,288.7212,283.5852,0.205495,0.23131448,0.71972656,2.8527613,2.7170906,288.77222,1.3190403,-0.013380859,285.37134,101536.69,292.50244,95469.31,0.0030107438,22595180,29718140,0,0,292.31934,291.35254,288.7119,283.13208,0.27311617,0.2579267,2.82094,2.711485,0.24729061,292.6023,0,3,0,3,768,17337.1319444445,3,0,34,3,800,17337.1191186914,0,0,16,1,-3440586.5,14,0,2,0.24729061,2,0.71972656,9.12633323669434,8.66199970245361,32.1959533691406,695.21240234375,23.6480007171631,-3.25600004196167,26.9040012359619,17.7193336486816,1.93466663360596,17.7193336486816,0.681999981403351,923,122,47,33.4964485168457,344,151,344,153
"DE_Bay_Mun_1_2017-09-03",17412,48.18,11.61,0.3817616,1.244027,1.021748e-08,0.05562774,0.0009593468,0.0009076061,0.05079656,0.001897424,0.0008247774,0.3573547,1.13848,1.021748e-08,0.03970176,0.000727272,0.0006744251,0.03365339,0.001552976,0.0005806835,238,76,0,91.4755,7.189396,0.3594773,0.007445633,0.311666666666667,0.05962417,229,538,600.428026426909,252.856913260698,1936,3681.66666666667,22989.3333333333,-0.6097522,0.04123845,-1.59669,2.188313,-1.157655,2.110836,517.001802307251,2.52798372945134,96105.2937286707,28.0636627072402,1887.828,1880.646,1.869029,2223.279,34.04528,77475.23,0.9368891,0.745381,4.301185e-09,4.749618,1.000089,3223.279,34.04528,67728.06,1.358289,0.03452862,0.02949332,0.000654282,-1.823854e-07,1.046087e-05,1.946897,1.103056,4.399288e-05,2.013315e-05,1.81088e-05,0.1531544,0.000652514,-0.002522809,0.0007878485,0.000515243457859794,1.7794914,-2.5989857,282.55615,101778.31,283.46387,95558.94,0.00034091622,1225502,283.5332,283.43555,285.79053,287.87207,291.07104,289.7473,0.41775548,0.4085679,0.71972656,2.2614412,2.5884562,283.25073,1.0227947,0.29747993,282.3308,101693.94,285.53125,95539.75,0.003312752,11054252,27796288,0,0,285.87012,286.40674,287.9287,289.3943,0.37505126,0.36800945,2.1523628,2.5704975,0.24729061,285.58887,0,2,0,1,256,17411.8541666665,2,0,34,3,288,17411.8889695215,0,0,16,1,-3440586.5,14,1,2,0.24729061,2,0.71972656,9.12633323669434,8.66199970245361,32.1959533691406,695.21240234375,23.6480007171631,-3.25600004196167,26.9040012359619,17.7193336486816,1.93466663360596,17.7193336486816,0.681999981403351,923,122,47,33.4964485168457,344,151,344,153
